stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}300",Raspberry PiでWebサーバを構築し自作アプリを使う,"[""PHP"", ""JavaScript"", ""SQL"", ""HTML"", ""Apache""]","do apt-get update
sudo apt-get upgrade
sudo apt-get install apache2
PHPの設定
php ...",https://qiita.com//jun6231jp/items/5596ef0c912c7f57ef0a,2,jun6231jp
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}300",Docker & Docker-Composeの基本的な使い方,"[""Docker"", ""docker-compose""]","containerはミニマルであるべき
例えばLAMP環境を構築する場合,Linux上にapache, mysql, phpが必要となる.スケールを考えると、今まではデータベ ...",https://qiita.com//koka/items/3d3d4ee5680f92a0ad89,2,koka
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}300",100行で書く俺様プログラミング言語コンパイラAltJS編,"[""JavaScript"", ""TypeScript"", ""構文解析""]","ost Spirit
Objective-C, Parcoa
Scala, scala.util.parsing.combinator
C#, NParsec, Parseq
PHP",https://qiita.com//KDKTN/items/a151d8d003a62c7b2ca3,2,KDKTN
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}299",ソースコードの混沌はどこから這い寄るのか,"[""ポエム"", ""JavaScript"", ""PHP"", ""新人プログラマ応援""]","php' . $lfChar; // !? ""<?php""で始まる文字列!?
/** 省略 **/
$data .= $lfChar;
$data . ...",https://qiita.com//DeployCat/items/2ddf2021a0a18082969b,5,DeployCat
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}298",ES6の新機能: 「let」「const」宣言を調べてみた,"[""es6"", ""JavaScript""]","いや、NetBeansとか使っていると、PHPでも「値の再代入はバグのもとです」って警告貰うので。。。
ただし、分岐内で値の代入値が変わるようであれば、letを使うことになり ...",https://qiita.com//niisan-tokyo/items/bacb5ed98ea10831eeba,2,niisan-tokyo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}299",DOMContentLoaded周りの処理を詳しく調べてみました,"[""HTML"", ""JavaScript"", ""DOMContentLoaded"", ""jQuery""]","ed, use the excellent hack by Matthias Miller
// http://www.outofhanwell.com/blog/index.php",https://qiita.com//mamosan/items/ff336b5cc0a1a95e03a7,1,mamosan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}299",Laravelのルーティングチートシート,"[""Laravel"", ""PHP""]","環境
Laravel5.1で動くものを前提としています。
ただ、5.2以降に関しても補足を入れています。
前提（ここすごく重要）
Laravelのルーティングの基本がわかってること。
ルーティン...",https://qiita.com//fagai/items/a1bf55b6249aee03a624,2,fagai
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}297",WP-CLIの使い方,"[""wp-cli"", ""WordPress""]","WordPress本体のダウンロード (バージョンなど指定も可能)
wp-config.phpファイルの作成 (デバッグモードの有効化なども可能)
プラグイン、テーマファイル ...",https://qiita.com//IK12_info/items/4a9190119be2a0f347a0,,IK12_info
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}297",CI/CD環境を作ると、効率良くインフラの知識が身につく気がする 〜GCPでdroneを動かすチュートリアル〜,"[""gcp"", ""Docker"", ""GAE"", ""drone.io"", ""CICD""]","runtime: php55 # 静的ページのデプロイなのでruntimeは何でも良い(NodeJSでなくても良い)
api_version: 1
threadsafe: t ...",https://qiita.com//sadnessOjisan/items/724c1882d0842f2813f8,2,sadnessOjisan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}297",PHPとMySQLで新規登録とログインを実装する(PDO使用),"[""PHP"", ""MySQL""]",そのうちの mysql は PHP 5.5.0 で非推奨となり、PHP 7 で削除されたため現在は mysqli か PDO_MySQL で記述するのが主流 ...,https://qiita.com//KosukeQiita/items/b56b3004413c999b9858,14,KosukeQiita
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}297",Docker for Mac の Mutagen-based caching で Volume のパフォーマンスが劇的に改善した,"[""Docker"", ""Mac"", ""mutagen"", ""Symfony"", ""EC-CUBE""]","c-cube -p ""8080:80"" -v ""$PWD:/var/www/html:cached"" --link container_mysql:db eccube-php ...",https://qiita.com//nanasess/items/16ab9274c34bdc34e567,4,nanasess
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}295",AWSのEC2で行うAmazon Linux2（MySQL5.7）環境構築,"[""AWS"", ""EC2"", ""AmazonLinux2"", ""mysql5.7"", ""環境構築""]","ql> exit
関連
AWSのEC2で行うAmazon Linux2の初期設定 – Ninolog
AWSのEC2で行うAmazon Linux2（nginx・php ...",https://qiita.com//2no553/items/952dbb8df9a228195189,3,2no553
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}295",無料、独学で機械学習エンジニアになる！~機械学習が学べる無料サイト、書籍~,"[""機械学習"", ""AI"", ""DeepLearning"", ""Python"", ""Julia""]","また、機械学習の基礎も学べる
Python,Julia,C系,Java,SQL,R,vim,Bash,Lua,Go,Scala,Swift,PHP,Kotlinなど
機械学習 ...",https://qiita.com//KamikawaTakato/items/73b748414567d27a9c52,,KamikawaTakato
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}294",絶対に失敗しないDockerでLaravel+Vueの実行環境（LEMP環境）を構築する方法〜前編〜,"[""Laravel"", ""Laravel6"", ""Docker"", ""docker-compose"", ""Vue.js""]","/docker/php
volumes:
- . NginxはPHPを実行するため、PHP→Nginxの順にコンテナを起動するようにdep ...",https://qiita.com//shimotaroo/items/29f7878b01ee4b99b951,8,shimotaroo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}293",惑星を動かすプログラム,"[""JavaScript"", ""PHP"", ""Perl"", ""rest"", ""SPA""]","そして次は言語レベルでこのあたりを吸収してしまったPHPについて見ていこう。
2-2 PHP
　PerlからPHPに移行したとき、当時のウ ...",https://qiita.com//katanov/items/56b74817e4187893d7c8,1,katanov
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}293",Firebaseを使用してiPhoneアプリをリリースし半年が経った事を晒す,"[""Swift"", ""Xcode"", ""Firebase"", ""iOS"", ""Firestore""]","自分は以前PHPでAPI周りは書いていたがFirebaseに出会ってアプリ作るのに、もうそんな時代じゃないと感じた。
Javascriptでも実装が可能なのでますます普及しそ ...",https://qiita.com//spelunker_muz/items/59aaa57f8c8f7c21e8c8,2,spelunker_muz
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}292",あのサイトで使われている技術を調べる,"[""Chrome"", ""セキュリティ"", ""HTML""]","URLから調べる
URLの拡張子が、xxxx.xx/xxxx.phpとかだったら、PHPで作られているとわかるが、最近は拡張子が出てるサイトの方が少ない。
 ...",https://qiita.com//nightyknite/items/1258eeca403e7d449b5a,,nightyknite
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}292",Webサービス構築の流れ,"[""Ruby""]","ukotang/items/055058b33b553b48c164
Ruby
Sinatra,Ruby on Rails,Padrino
Python
Django
PHP ...",https://qiita.com//oshou/items/6ef304c550260335716b,,oshou
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}292",ディープラーニング基礎知識まとめ,"[""Python"", ""DeepLearning"", ""深層学習""]","delta) & \text{上記以外}
\end{cases}
\end{equation}
参考
https://ja.wikipedia.org/w/index.php",https://qiita.com//shuheilocale/items/06a868813022f11b0383,,shuheilocale
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}291",PHP7.0がでたので、いまどきの「普通」のPHPの話。,"[""PHP""]","去年のアドベントカレンダーではMongoDBの話をしましたが、今年はPHPの話。
PHPの「現在位置」
PHPが5から7へのメジャーバージ ...",https://qiita.com//urakawa/items/c5fe8859647f5ecfbb10,,urakawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}291",わたしからみたオブジェクト指向プログラミング,"[""oop"", ""新人プログラマ応援"", ""ポエム"", ""Qiita詩人同盟""]",php/Ruby/Pythonあたりは柔らかい感じのOOPだ。それぞれ他にない長所を持ってる。逆に言うと、何が劣っている、ということはない。言語間宗教戦争をやめろ。,https://qiita.com//s_yuche/items/d46c7c843a56e6b2ebb7,11,s_yuche
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}291",初心者のためのRuby＆Rails勉強フロー,"[""Ruby"", ""Rails""]",今回は学習にRuby on Railsを使う想定ですが、Ruby on RailsでもNode.jsでもPHPでもPythonいいですが、大事なのはWEBの裏側がどうなってい ...,https://qiita.com//AkiyoshiOkano/items/20e124adc9f04a8ef19a,,AkiyoshiOkano
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}290",【Unity】Unite 2015「白猫プロジェクトの裏側！～パフォーマンスチューニングとリアルタイム通信の全て～」レポート,"[""Unity"", ""Unity3D""]","トなど大量に送信する際のバッチング
リアルタイム・サーバー
白猫プロジェクトシステム構成
AWS
CacheServer: redis
WebServer(API): php ...",https://qiita.com//baba_s/items/7c5680b4b808defddcb7,,baba_s
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}288",SPAで技術ネタをまとめるサイトを作ってみた,"[""PHP"", ""SPA"", ""PostgreSQL"", ""JavaScript"", ""gce""]","001/TreeTypeInfomationService
　実運用サイト
　　　https://croud.jp/
※2019/07/06追記
　現在、バックエンドをPHP ...",https://qiita.com//SoraKumo/items/ceeb8ecc73a0ec180f33,,SoraKumo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}289",2019年にわざわざ学ばなくてもいいプログラミング言語,"[""日本語訳"", ""codementor"", ""プログラミング言語""]","rl
・R
・Ruby
・Rust
・Scala
・Swift
・TypeScript
Python、JavaScript、Javaは除外と明記されているのですが、なぜC++やPHP",https://qiita.com//rana_kualu/items/5be7a827ed370c3cc67f,10,rana_kualu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}287",PHPでJSONデータの取得の仕方,"[""PHP"", ""JSON""]","JSONデータの取得
では、PHP側に移ります。 $json = file_get_contents($url);
このfile_get_contentsについての説明は",https://qiita.com//fantm21/items/603cbabf2e78cb08133e,3,fantm21
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}290",PHPExcelでエクセル出力入門,"[""PHP"", ""PHPExcel""]","なお、ここで紹介するPHPコードはGitHubのsuin/phpexcel-playground: PHPExcelの遊び場で公開しています。
PHPExcelとは? PHP ...",https://qiita.com//suin/items/7a8d0979b7675d6fd05b,,suin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}287",アジャイル開発において「テストコードは当然」なのか？,"[""テスト"", ""スタートアップ"", ""アジャイル"", ""新人プログラマ応援""]",業務で扱った事のある開発言語はPHPやRuby、Go、JavaScript、Swift、C#など。どっちかといえば静的言語の方が好きです。,https://qiita.com//zaramme/items/f6b825c9b72b8eb9502b,6,zaramme
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}286",2015年にググって「おっ」ってなった技術系記事・ニュースまとめ,"[""AdventCalendar""]","ツイートURL
関数型プログラミングとは結局何なのか
ツイートURL
statusとstateの違いがいまいちよくわかりません
ツイートURL
PHPって言うほど悪い言語じゃ ...",https://qiita.com//y_hokkey/items/1a5cbbd957ff13251252,,y_hokkey
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}286",WebAPI学習ソースまとめ,"[""WebAPI"", ""REST-API"", ""まとめ"", ""学習""]","（YoheiM.NET）
http://www.yoheim.net/blog.php?",https://qiita.com//y-some/items/7e05540d7563f7c1c101,,y-some
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}284",[PHP] Xdebug のリモートデバッグ、理解していますか？,"[""PHP"", ""xdebug""]","PHP のデバッグツールである Xdebug にはリモートデバッグという機能があります。
…というのは言うまでもなく、広く知られていると思います。 PHP  ...",https://qiita.com//castaneai/items/d5fdf577a348012ed8af,,castaneai
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}284",PHPで出来てしまうが控えたほうががいい書き方,"[""PHP""]","問題点
== の場合は 型の相互変換をかけてから比較するので
意図しない比較が行われる可能性がある
PHP: 型の相互変換 - Manual
コード例と解説
以下のようなコー ...",https://qiita.com//shinkuFencer/items/48718f0c8d203ca513db,3,shinkuFencer
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}284",PHP+HTML+JSでレスポンシブ対応のロールプレイングゲーム作ってみた,"[""JavaScript"", ""PHP"", ""MySQL"", ""HTML"", ""CSS""]",セーブデータ管理をMySQL、メインの処理をPHP、フロントの表示周りをHTML+CSS+JS(jQuery)、フロントとバックの通信をajax通信でやっています。 （,https://qiita.com//laineus/items/e879dd7e1a9436dce46a,3,laineus
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}286",第1話: 手続き型しか知らない俺が美少女の女子高生に関数型プログラミングを学ばされることになったんだが,"[""小説家になろう""]",りなりにも、PHPくらいなら、簡単なプログラムが書ける。そう思って、パソコン部への道を急ぐと、途中でツインテールの金髪の少女に行く手を阻まれた。 あとPHP ...,https://qiita.com//esehara@github/items/4a4fabea922710a58a0f,19,esehara@github
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}284",Compose file version3のリファレンス,"[""Docker"", ""docker-compose""]","entrypoint:
- php
- -d
- zend_extension=/usr/local/lib/php/extensions/no-debug ...",https://qiita.com//goforbroke/items/b4a071af71f457960e59,3,goforbroke
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}284",Vagrant+Dockerなんて使わなければよかった・・・,"[""Docker"", ""Vagrant""]","<Directory [対象のディレクトリ]>
EnableMMAP Off
EnableSendfile Off
</Directory>
phpの ...",https://qiita.com//chiku_/items/29d8ffd4b2c13989a96b,,chiku_
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}283",[PHP] 配列・連想配列の初期化、結合、追加,"[""PHP""]","列」
http://php.net/manual/ja/language.types.array.php
1-2-2. 多次元配列
PHP ...",https://qiita.com//shuntaro_tamura/items/784cfd61f355516dfff0,2,shuntaro_tamura
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}282",ごくごく普通の人がWebサービスを立ち上げるためにやったことのまとめ,"[""Ruby"", ""Bootstrap3"", ""Rails""]","尚、言語はPHPで作られているのでPHPがわかれば独自にカスタマイズもできます。 流行の言語
現在WEBサービスを作る場合の2大人気言語は
Ruby
",https://qiita.com//u_sful/items/7cce8bf1a21dcb347a34,1,u_sful
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}282",goqueryでお手軽スクレイピング！,"[""Go""]","げる
TDD
ノーマルにMSTestを使おう
WebPay
WebPayLiteを使ってiOSから簡単にクレジットカード決済する
少しのコードでWebPayを導入する PHP ...",https://qiita.com//yosuke_furukawa/items/5fd41f5bcf53d0a69ca6,,yosuke_furukawa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}283",【個人メモ】設定ファイルフォーマットにはTOMLがいいのかも,"[""TOML"", ""Ruby"", ""Go""]","定ファイルのフォーマットの悩み
定数を書いたファイルを管理するとか
YAMLファイルを使うとかあるのだけど、
複数言語向けのパーサが揃っていて(有志が書いてる)、
かつphp ...",https://qiita.com//futoase/items/fd697a708fcbcee104de,,futoase
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}282",Vue/Nuxt開発効率を3倍にするVSCode拡張機能セット,"[""VSCode"", ""AdventCalendar"", ""nuxt.js"", ""Vue.js"", ""extension""]","runnner
Run code snippet or code file for multiple languages: C, C++, Java, JavaScript, PHP",https://qiita.com//newt0/items/aeddc6a179ea3a464ed5,1,newt0
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}281",商用環境でも使っている Laravel 用 php-fpm イメージの Dockerfile レシピ,"[""PHP"", ""Docker"", ""Laravel"", ""CircleCI"", ""Composer""]","を与える
ARG PHP_INIT_SCRIPT=""deploy""
COPY docker/php-fpm/scripts/$PHP_IN ...",https://qiita.com//mpyw/items/731e710342faf4513776,10,mpyw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}280",【PHP】新TwitterOAuthでログイン機能を実装する,"[""TwitterOAuth"", ""OAuth"", ""PHP"", ""Twitter""]","クトリ構成はこんな感じ
http://www.example.com/
common.php
login.php
callback.php ...",https://qiita.com//sofpyon/items/982fe3a9ccebd8702867,14,sofpyon
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}279",Laravelのディレクトリ構造について学ぶ,"[""lumen"", ""ディレクトリ構造"", ""Laravel""]",デフォルトでは web.php api.php console.php channels.php といったルートファイル ...,https://qiita.com//shosho/items/93cbff79376c41c3a30b,,shosho
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}280",Laravelでウェブアプリケーションをつくるときのベストプラクティスを探る,"[""PHP"", ""Laravel""]","環境
各エントリーにも記載しますが、基本的には
PHP 5.6
Laravel 5.3
で動作確認ができたコードを載せるつもりです。",https://qiita.com//nunulk/items/b1e2da51b5dabab92da0,2,nunulk
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}278",LaravelそっくりなPython製WebフレームワークMasoniteの紹介,"[""Python"", ""masonite"", ""PHP"", ""Laravel""]",私は今年はPHPの大人気フレームワークLaravelそっくりのPython製フレームワークであるMasoniteを広めていきたいなーと考えています。 このコマンドを使うことで、,https://qiita.com//dumblepy/items/65b975302618cb6a8f64,3,dumblepy
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}280",【進路別】キミがHTML/CSSの次にやること【駆け出しエンジニア】,"[""駆け出しエンジニア"", ""初心者"", ""Webエンジニア"", ""ポエム"", ""学習方法""]","バックエンドエンジニア
サーバーサイド言語（PHP、Rubyなど）
データベース（MySQLなど）
Linuxコマンド
Git
技術について
フロントエンドがリッチになったと ...",https://qiita.com//H40831/items/cec94e906ec8dd1ac6e5,6,H40831
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}279",54歳おばさんプログラマーのゆめ～死ぬまでプログラマーでいたい,"[""プログラマー"", ""働きかた"", ""女性プログラマ"", ""女性エンジニア""]","やっと子どもの手が離れ、たまたまPHPとMysqlに出会った。やってみたら結構いける。勘は鈍ってなかったのだ。
ちょうどいいチャンスがあったので、頑張って就職した。２０数年ぶ ...",https://qiita.com//hidekosan/items/075da33d683c459cdc3c,10,hidekosan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}279",結局Firebaseのdbでは何に気をつけるべきか？少しマニアックな内容も含め，わかりやすく説明する(realtime database),"[""Firebase"", ""Vue.js"", ""iOS"", ""Android"", ""Angular""]","「PHPと組み合わせたい」
なるべく避けるべき（割り切り）．
既存の技術を使わないのはもったいない，あるいは不安と思うかもしれない．",https://qiita.com//Yatima/items/8a54acc8fda3e5fce741,6,Yatima
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}280",【爆速】HTML + Sass(SCSS)で簡単にレスポンシブ対応のLPを作ろう！,"[""HTML"", ""HTML5"", ""Sass"", ""scss"", ""jQuery""]","80<span>円/月</span></p>
<div class=""cando"">
<ol>
<li>PHP",https://qiita.com//Y_ASAMOTO/items/d5f33ecf5bfbb7f028a5,1,Y_ASAMOTO
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}278",foreman で アプリケーションを動かす。,"[""Ruby"", ""Heroku"", ""Rails""]","asciicast
foreman について - 君の瞳はまるでルビー - Ruby 関連まとめサイト : http://www.ownway.info/Ruby/index.php",https://qiita.com//7kaji/items/6a59977d2ad85604e7fd,,7kaji
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}277",三項演算子をもっと使おう,"[""PHP"", ""三項演算子""]","のようにする処理系が多いのですが、PHPでは何故か処理順が違います。
// 他の多くの言語
$a ? $b : ($c ? $d : $e);
// PHP ...",https://qiita.com//rana_kualu/items/748dba779148152301ff,1,rana_kualu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}276",画像を扱う機械学習のためのデータセットまとめ,"[""機械学習"", ""画像処理"", ""Dataset"", ""DeepLearning"", ""MachineLearning""]","http://dmery.ing.puc.cl/index.php/material/gdxray/
LV SEGMENTATION CHALLENGE
３Dセグメンテーショ ...",https://qiita.com//leetmikeal/items/7c0d23e39bf38ab8be23,1,leetmikeal
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}275",Scoopを使ったWindows環境構築のススメ - Super!!,"[""Windows"", ""Scoop"", ""環境構築"", ""開発環境"", ""PowerShell""]","1
もちろんGitだけではなく、FireFoxにPHPやVim、変わり者としてはDTMソフトのReaperなんてのもあったりもします。",https://qiita.com//Dooteeen/items/12dc8fb14042888113d0,2,Dooteeen
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}274",PHPでファイルを開いて読み込む,"[""PHP""]",PHP初心者のときに混乱したし、未だに初心者が困ってるのをよく見掛ける。 小さなファイルであれば、以下のようなPHPスクリプトにブラウザなどでアクセスさせれ ...,https://qiita.com//tadsan/items/bbc23ee596d55159f044,,tadsan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}274",PHP8.0がリリースされたので新機能全部やる,"[""PHP"", ""PHP8"", ""rfc"", ""PHP8.0""]","echo $a;
// PHP8.0
Warning: Undefined variable $a
// PHP7.4
何も出ない
PHP ...",https://qiita.com//rana_kualu/items/c110cb244c3ee38c6859,5,rana_kualu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}275",Markdownで表の記載をするときにイラッとした経験のある人集まれ,"[""PHP"", ""Markdown""]","
column
will
will
will
be
be
be
left
right
center
aligned
aligned
aligned
前提条件
ローカルにPHP ...",https://qiita.com//taruhachi/items/5bd18d7de4c3fa40dd23,2,taruhachi
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}275",Google『reCAPTCHA』を突破！『2Captcha』でブラウザ操作の完全自動化に挑む,"[""スクレイピング"", ""Selenium"", ""reCAPTCHA"", ""Python"", ""RPA""]","PHP : GitHub Packageist
Java : GitHub Maven
C# : GitHub Nuget
Python : GitHub PyPi
C++  ...",https://qiita.com//derodero24/items/7d36f4617a40fbb36b11,13,derodero24
